Maximum Value,最大金額,
"Maximum discount % allowed when selling this item. Eg: if set to 20%, a discount greater than 20% cannot be applied in sales transactions.",この品目を販売する際に許可される最大割引率（%）。例：20%に設定されている場合、売上取引で20%を超える割引は適用できません。,
Maximum discount for Item {0} is {1}%,品目{0}の最大値引きは{1}%です,
Maximum quantity scanned for item {0}.,品目 {0} の最大スキャン数量。,
Maximum sample quantity that can be retained,保持できる最大サンプル数量,
Megacoulomb,メガクーロン,
Megagram/Litre,メガグラム/リットル,
Megahertz,メガヘルツ,
Megajoule,メガジュール,
Megawatt,メガワット,
Mention Valuation Rate in the Item master.,品目マスターに評価レートを記載してください。,
Mention if a non-standard receivable account,標準以外の売掛金勘定を使う場合に指定します,
Mention if non-standard Receivable account,標準以外の売掛金勘定を使う場合に指定します,
Mention if non-standard receivable account applicable,非標準の売掛金勘定科目が適用される場合は記載,
Merge,マージ,
Merge Account,統合,
Merge Invoices Based On,統合請求書,
Merge Progress,統合進捗,
Merge Similar Account Heads,同種の勘定科目を統合,
Merge similar Account Heads,類似の勘定科目を統合,
Merge taxes from multiple documents,複数の伝票から税金をマージ,
Merge with Existing Account,既存の勘定科目とマージ,
Merged,マージ済,
"Merging is only possible if following properties are same in both records. Is Group, Root Type, Company and Account Currency",マージは、両方のレコードで以下のプロパティが同じである場合にのみ可能です。グループであるか、ルートタイプ、会社、および勘定科目通貨,
Merging {0} of {1},{1} の {0} をマージ中,
Message for Supplier,仕入先へのメッセージ,
Message to show,表示するメッセージ,
Message will be sent to the users to get their status on the Project,プロジェクトに関するユーザーのステータスを取得するためにメッセージが送信されます,
Messages greater than 160 characters will be split into multiple messages,160文字を超えるメッセージは複数のメッセージに分割されます,
Messaging CRM Campaign,メッセージングCRMキャンペーン,
Meter,メートル,
Meter Of Water,水のメートル,
Meter/Second,メートル/秒,
Microbar,マイクロバール,
Microgram,マイクログラム,
Microgram/Litre,マイクログラム/リットル,
Micrometer,マイクロメートル,
Microsecond,マイクロ秒,
Middle Income,中所得,
Mile,マイル,
Mile (Nautical),マイル (海里),
Mile/Hour,マイル/時,
Mile/Minute,マイル/分,
Mile/Second,マイル/秒,
Milibar,ミリバール,
Milliampere,ミリアンペア,
Millicoulomb,ミリクーロン,
Milligram,ミリグラム,
Milligram/Cubic Centimeter,ミリグラム/立方センチメートル,
Milligram/Cubic Meter,ミリグラム/立方メートル,
Milligram/Cubic Millimeter,ミリグラム/立方ミリメートル,
Milligram/Litre,ミリグラム/リットル,
Millihertz,ミリヘルツ,
Millilitre,ミリリットル,
Millimeter,ミリメートル,
Millimeter Of Mercury,水銀柱ミリメートル,
Millimeter Of Water,水柱ミリメートル,
Millisecond,ミリ秒,
Min Amount,最小金額,
Min Amt,最小金額,
Min Amt can not be greater than Max Amt,最小金額は最大金額より大きくすることはできません,
Min Grade,最小等級,
Min Order Qty,最小注文数量,
Min Qty,最小数量,
Min Qty (As Per Stock UOM),最小数量 (在庫UOMに基づく),
Min Qty can not be greater than Max Qty,最小数量は最大数量より大きくすることはできません,
Min Qty should be greater than Recurse Over Qty,最小数量は再帰処理数量より大きくする必要があります,
Min Taxable Income,課税所得の下限,
"Min Value: {0}, Max Value: {1}, in Increments of: {2}","最小値: {0}, 最大値: {1}, 増分: {2}",
Min amount cannot be greater than max amount.,最小金額は最大金額より大きくすることはできません。,
Minimum Amount,最小金額,
Minimum Invoice Amount,最小請求書,
Minimum Lead Age (Days),最小見込み客エージング,
Minimum Net Rate,最小純単価,
Minimum Order Qty,最小注文数量,
Minimum Order Quantity,最小注文数量,
Minimum Payment Amount,最小支払い,
Minimum Qty,最小数量,
Minimum Total Spent,最低合計支出額,
Minimum Value,最小金額,
"Minimum quantity should be as per Stock UOM

","最小数量は在庫UOMに従う必要があります。

",
Minimum stock level to maintain as a buffer. Used to calculate recommended reorder level: Reorder Level = Safety Stock + (Average Daily Consumption × Lead Time).,バッファとして維持する最小在庫レベル。推奨される再発注レベルの計算に使用されます：再発注レベル = 安全在庫 + (1日あたりの平均消費量 × リードタイム)。,
Minute,分,
Minutes,分,
Minutes to First Response for Opportunity,商談の初回応答までの分数,
Miscellaneous,その他,
Miscellaneous Expenses,雑費,
Mismatch,不一致,
Missing,不足,
Missing Account,不足,
Missing Accounts,不足している勘定科目,
Missing Asset,不足資産,
Missing Cost Center,不足コストセンター,
Missing Default in Company,不足デフォルト,
Missing Dependency,不足している依存関係,
Missing Filters,不足しているフィルター,
Missing Finance Book,不足財務帳簿,
Missing Finished Good,不足完成良品,
Missing Formula,不足している数式,
Missing Item,不足,
Missing Items,不足している品目,
Missing Parameter,不足しているパラメータ,
Missing Payments App,不足している支払いアプリ,
Missing Required Filter,必須フィルターが不足しています,
Missing Serial No Bundle,不足シリアルバンドル,
Missing Warehouse,不足している倉庫,
Missing account configuration for company <b>{0}</b>.,会社 <b>{0}</b> の勘定科目設定が不足しています。,
Missing email template for dispatch. Please set one in Delivery Settings.,発送用のメールテンプレートが不足しています。配送設定で設定してください。,
Missing required filter: {0},必須フィルターが不足しています: {0},
Missing value,値が不足しています,
Mixed Conditions,複合条件,
Mobile:,携帯:,
Mode Of Payment,支払方法,
Mode of Payment,支払方法,
Mode of Payment Account,方法支払い,
Mode of Payments,支払い方法,
Mode of payment is required to make a payment,支払を行うには支払方法が必要です,
Model,モデル,
Modes of Payment,支払い方法,
Modified On,更新済,
Module (for Export),モジュール (エクスポート用),
Module Settings,モジュールの設定,
Monitor for Last 'X' days,過去 'X' 日間を監視,
Monitoring Frequency,監視頻度,
Month(s) after the end of the invoice month,請求書月の月末から数ヶ月後,
Monthly Completed Work Order,月次の完了製造指示,
Monthly Completed Work Orders,月次完了作業注文,
Monthly Distribution,月次配分,
Monthly Distribution Percentage,月次配分パーセント,
Monthly Distribution Percentages,月次配分比率,
Monthly Quality Inspection,月次の品質検査,
Monthly Quality Inspections,月次品質検査,
Monthly Rate,月次単価,
Monthly Repayment Amount,月次返済額,
Monthly Sales Target,月次売上目標,
Monthly Sales Target (,月次売上目標（,
Monthly Total Work Order,月次の製造指示合計,
Monthly Total Work Orders,月次合計作業注文,
Months,ヶ月,
More/Less than 12 months.,12ヶ月以上/未満。,
Most Customers have a unique Tax ID that is fetched into selling transactions. Enable this setting if you do not want Customer Tax IDs to appear in sales transactions.,ほとんどの顧客には、販売取引に取得される固有の税IDがあります。顧客税IDを販売取引に表示しない場合は、この設定を有効にしてください。,
Motion Picture & Video,映画・ビデオ,
Move Item,品目移動,
Move Stock,在庫移動,
Move to Cart,カートへ移動,
Movement,移動,
Moving Average,移動平均法,
Moving up in tree ...,ツリーを上に移動中...,
Multi Currency,多通貨,
Multi-level BOM Creator,多段階部品表作成,
Multiple Accounts,複数の勘定科目,
Multiple Accounts (Journal Template),複数の勘定科目（仕訳伝票テンプレート）,
Multiple Loyalty Programs found for Customer {}. Please select manually.,顧客 {} に複数のロイヤルティプログラムが見つかりました。手動で選択してください。,
Multiple POS Opening Entry,複数POS期首入力,
"Multiple Price Rules exists with same criteria, please resolve conflict by assigning priority. Price Rules: {0}",同じ条件で複数の価格ルールが存在します。優先度を割り当てて競合を解決してください。価格ルール: {0},
Multiple Tier Program,多段階プログラム,
Multiple Variants,複数バリアント,
Multiple Warehouse Accounts,複数の倉庫勘定,
Multiple company fields available: {0}. Please select manually.,複数の会社フィールドが利用可能です: {0}。手動で選択してください。,
Multiple default mode of payment is not allowed,既定の支払方法を複数設定することはできません,
Multiple fiscal years exist for the date {0}. Please set company in Fiscal Year,日付 {0} に複数の会計年度が存在します。会計年度で会社を設定してください。,
Multiple items cannot be marked as finished item,複数の品目を完成品としてマークすることはできません,
Music,音楽,
Must be Whole Number,整数である必要があります,
Must be a publicly accessible Google Sheets URL and adding Bank Account column is necessary for importing via Google Sheets,公開されているGoogleスプレッドシートのURLである必要があり、Googleスプレッドシート経由でインポートするには銀行口座列の追加が必要です,
Mute Email,メールをミュート,
My Filter,マイフィルター,
My Invoices,自分の請求書,
N/A,該当なし,
Name and Employee ID,名前従業員ID,
Name of Beneficiary,受益者名,
Name of new Account. Note: Please don't create accounts for Customers and Suppliers,新しい勘定科目名。注意: 顧客および仕入先の勘定科目は作成しないでください,
Name of the Monthly Distribution,名前月次配分,
Named Place,指定場所,
Naming Series Prefix,命名シリーズプレフィックス,
Naming Series and Price Defaults,命名シリーズと価格の既定値,
Naming Series is mandatory,命名シリーズ,
Naming Series options,命名シリーズオプション,
Naming Series updated,命名シリーズが更新されました,
Naming series '{0}' for DocType '{1}' does not contain standard '.' or '{{' separator. Using fallback extraction.,DocType '{1}' の命名シリーズ '{0}' には、標準の '.' または '{{' 区切り文字が含まれていません。フォールバック抽出を使用します。,
Nanocoulomb,ナノクーロン,
Nanogram/Litre,ナノグラム/リットル,
Nanohertz,ナノヘルツ,
Nanometer,ナノメートル,
Nanosecond,ナノ秒,
Natural Gas,天然ガス,
Needs Analysis,ニーズ分析,
Negative Batch Quantity,バッチ数量がマイナスです,
Negative Batch Report,マイナスバッチレポート,
Negative Quantity is not allowed,マイナス数量は許可されていません,
Negative Stock,マイナス在庫,
Negative Stock Error,マイナス在庫エラー,
Negative Valuation Rate is not allowed,マイナス評価レートは許可されていません,
Negotiation/Review,交渉/レビュー,
Net Amount,純額,
Net Amount (Company Currency),純額 (会社通貨),
Net Asset value as on,時点での純資産価値,
Net Cash from Financing,財務活動による純現金,
Net Cash from Investing,投資活動による純現金,
Net Cash from Operations,純現金工程,
Net Change in Accounts Payable,純変更勘定科目買掛金,
Net Change in Accounts Receivable,純変更勘定科目売掛金,
Net Change in Cash,純変更現金,
Net Change in Equity,純変更純資産,
Net Change in Fixed Asset,純変更固定資産,
Net Change in Inventory,純変更在庫,
Net Hour Rate,純時間単価,
Net Profit,純利益,
Net Profit Ratio,純利益比率,
Net Profit/Loss,純損益,
Net Purchase Amount,純仕入,
Net Purchase Amount is mandatory,純仕入,
Net Purchase Amount should be <b>equal</b> to purchase amount of one single Asset.,純購入金額は、単一の資産の購入金額と<b>等しい</b>必要があります。,
Net Purchase Amount {0} cannot be depreciated over {1} cycles.,純購入金額 {0} は {1} サイクルで減価償却できません。,
Net Rate,純単価,
Net Rate (Company Currency),純単価 (会社通貨),
Net Total,純合計,
Net Total (Company Currency),純合計 (会社通貨),
Net Weight,正味重量,
Net Weight UOM,純重量単位,
Net Weight of each Item,各品目の正味重量,
Net total calculation precision loss,純合計計算の精度損失,
New Account,新規勘定,
New Account Name,新規名前,
New Asset Value,新規資産金額,
New Assets (This Year),新規資産 (今年),
New BOM,新規部品表,
New Balance In Account Currency,新規残高通貨,
New Balance In Base Currency,新規残高基本通貨,
New Batch ID (Optional),新しいバッチID (オプション),
New Batch Qty,新規バッチ数量,
New Company,新規会社,
New Cost Center,新規コストセンター,
New Cost Center Name,新規コストセンター名前,
New Customer Revenue,新規顧客収益,
New Customers,新規顧客,
New Delivery Notes,新規の納品書,
New Department,新規部門,
New Employee,新規従業員,
New Exchange Rate,新規為替単価,
New Expenses,新規費用,
New Fiscal Year - {0},新会計年度 - {0},
New Income,新規収入,
New Invoice,新規請求書,
New Journal Entry will be posted for the difference amount. The Posting Date can be modified.,差額に対して新しい仕訳伝票が転記されます。転記日は変更可能です。,
New Lead (Last 1 Month),新規見込み客 (過去1ヶ月),
New Leads,新規リード,
New Location,新規ロケーション,
New Material Requests,新規の資材要求,
New Note,新規メモ,
New Opportunity (Last 1 Month),新規商談 (過去1ヶ月),
New Purchase Invoice,新規仕入請求書,
New Purchase Orders,新規仕入注文,
New Purchase Receipts,新規の入荷,
New Quality Procedure,新しい品質手順,
New Quotations,新規見積書,
New Rule,新規ルール,
New Sales Invoice,新規売上請求書,
New Sales Orders,新規売上注文,
New Sales Person Name,新規売上担当者名前,
New Serial No cannot have Warehouse. Warehouse must be set by Stock Entry or Purchase Receipt,新規シリアル番号に倉庫を設定することはできません。倉庫は在庫伝票または入荷伝票で設定する必要があります,
New Stock Entries,新規の在庫伝票,
New Stock UOM,新しい在庫単位,
New Stock UOM is required,新しい在庫単位は必須です,
New Stock UOM must be different from current stock UOM,新しい在庫単位は現在の在庫単位と異なる必要があります,
New Supplier Quotations,新規の仕入先見積,
New Task,新規タスク,
New Version,新しいバージョン,
New Warehouse Name,新規倉庫名前,
New Workplace,新しいワークプレイス,
New credit limit is less than current outstanding amount for the customer. Credit limit has to be atleast {0},新しい信用限度額は、顧客の現在の未回収金額よりも少なくなっています。信用限度額は少なくとも{0}である必要があります,
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,現在の請求書が未払いまたは期日を過ぎていても、新しい請求書はスケジュール通りに生成されます,
New release date should be in the future,新しいリリース日は将来の日付である必要があります,
New revised budget created successfully,新しい改訂予算が正常に作成されました,
New task,新規タスク,
New {0} pricing rules are created,新しい{0}の価格ルールが作成されました,
Newspaper Publishers,新聞出版社,
Newton,ニュートン,
Next Depreciation Date,次減価償却,
Next Due Date,次期限,
Next email will be sent on:,次のメール送信予定日:,
No <strong>Account Data</strong> row found,<strong>勘定科目データ</strong>の行が見つかりません,
No Account matched these filters: {},これらのフィルターに一致する勘定科目が見つかりません: {},
No Action,アクション,
No Answer,回答なし,
No Customer found for Inter Company Transactions which represents company {0},会社{0}を表す会社間取引の顧客が見つかりません,
No Customers found with selected options.,選択されたオプションに一致する顧客が見つかりません。,
No Delivery Note selected for Customer {},顧客{}の納品書が選択されていません,
No DocTypes in To Delete list. Please generate or import the list before submitting.,削除リストにDocTypeがありません。提出する前にリストを生成またはインポートしてください。,
No Impact on Accounting Ledger,会計元帳への影響なし,
No Item with Barcode {0},バーコード{0}の品目はありません,
No Item with Serial No {0},シリアル番号{0}の品目はありません,
No Items added to cart,カートに品目が追加されていません,
No Items selected for transfer.,転送する品目が選択されていません。,
No Items with Bill of Materials to Manufacture or all items already manufactured,製造する部品表を持つ品目がないか、すべての品目がすでに製造されています,
No Items with Bill of Materials.,部品表を持つ品目はありません。,
No Match,一致なし,
No Matching Bank Transactions Found,一致する銀行取引が見つかりません,
No Matching Vouchers Found,該当する伝票が見つかりません,
No Notes,メモ,
No Outstanding Invoices found for this party,この取引先の未回収請求書は見つかりません,
No POS Profile found. Please create a New POS Profile first,POSプロファイルが見つかりません。まず新しいPOSプロファイルを作成してください,
No Permission,権限なし,
No Purchase Orders were created,仕入注文作成済,
No Records for these settings.,これらの設定のレコードはありません。,
No Selection,選択なし,
No Serial / Batches are available for return,返品可能なシリアル/バッチはありません,
No Stock Available Currently,現在、在庫がありません,
No Summary,サマリ,
No Supplier found for Inter Company Transactions which represents company {0},会社{0}を表す会社間取引の仕入先が見つかりません,
No Tables Detected,テーブルが検出されませんでした,
No Tax Withholding data found for the current posting date.,現在の記帳日の源泉徴収税データが見つかりません。,
No Tax withholding account set for Company {0} in Tax Withholding Category {1}.,会社{0}の源泉徴収カテゴリ{1}に源泉徴収勘定科目が設定されていません。,
No Terms,条件,
No Unreconciled Invoices and Payments found for this party and account,この取引先と勘定科目の未消込請求書と支払いは見つかりません,
No Unreconciled Payments found for this party,この取引先の未消込支払いが見つかりません,
No Work Orders were created,作業注文作成済,
No accounting entries for the following warehouses,以下の倉庫の会計入力はありません,
No accounts configured,勘定科目が設定されていません,
No accounts found.,勘定科目が見つかりません。,
No active BOM found for item {0}. Delivery by Serial No cannot be ensured,品目{0}の有効な部品表が見つかりません。シリアル番号による納品は保証できません,
No active item prices found.,有効な品目価格が見つかりません。,
No additional fields available,追加フィールドはありません,
No available quantity to reserve for item {0} in warehouse {1},倉庫{1}の品目{0}に予約可能な数量がありません,
No bank accounts found,銀行口座が見つかりません,
No bank statements imported yet,銀行取引明細書はまだインポートされていません,
No bank transactions found,銀行取引が見つかりません,
No billing email found for customer: {0},顧客: {0}の請求用メールアドレスが見つかりません,
No company found.,会社が見つかりません。,
No contacts with email IDs found.,メールアドレスを持つ連絡先が見つかりません。,
No data for this period,この期間のデータはありません,
No data found. Seems like you uploaded a blank file,データが見つかりません。空のファイルをアップロードしたようです,
No description given,説明がありません,
No difference found for stock account {0},在庫勘定科目{0}に差異は見つかりません,
No email found for {0} {1},{0} {1}のメールアドレスが見つかりません,
No employee was scheduled for call popup,コールポップアップの従業員はスケジュールされていません,
No entries found,入力が見つかりません,
No entries with a payment document in this list.,このリストには支払伝票のある入力がありません。,
No file uploaded or URL provided.,ファイルがアップロードされていないか、URLが提供されていません。,
No invoice linked,請求書がリンクされていません,
No item available for transfer.,転送可能な品目がありません。,
No items are available in sales orders {0} for production,受注{0}には生産可能な品目がありません,
No items are available in the sales order {0} for production,受注{0}には生産可能な品目がありません,
No items found. Scan barcode again.,品目が見つかりません。バーコードを再度スキャンしてください。,
No items in cart,カートに品目がありません,
No matches occurred via auto reconciliation,自動消込による一致はありませんでした,
No material request created,資材要求は作成されていません,
No more children on Left,左側にこれ以上子要素はありません,
No more children on Right,右側にこれ以上子要素はありません,
No naming series defined,命名シリーズが定義されていません,
No of Deliveries,納品数,
No of Docs,ドキュメント数,
No of Employees,従業員数,
No of Interactions,インタラクション数,
No of Items to Repost,再記帳する品目数,
No of Months (Expense),月数 (経費),
No of Months (Revenue),月数 (収益),
No of Parallel Reposting (Per Item),並行再記帳数 (品目ごと),
No of Shares,株式数,
No of Shift,シフト,
No of Units Produced,単位生産済,
No of Visits,訪問数,
No of Workstations,ワークステーション数,
No open Material Requests found for the given criteria.,指定された条件に一致する未処理の資材要求は見つかりません。,
No open POS Opening Entry found for POS Profile {0}.,POSプロファイル{0}の未処理のPOS開始入力が見つかりません。,
No open event,未処理のイベントはありません,
No open task,未処理のタスクはありません,
No outstanding invoices found,未回収の請求書は見つかりません,
No outstanding invoices require exchange rate revaluation,為替レート再評価が必要な未回収請求書はありません,
No outstanding {0} found for the {1} {2} which qualify the filters you have specified.,指定されたフィルターに適合する{1} {2}の未回収{0}は見つかりません。,
No page image is available for this page.,このページにはページ画像がありません。,
No pending Material Requests found to link for the given items.,指定された品目にリンクする保留中の資材要求は見つかりません。,
No permission to use Payment Tool,支払ツールを使用する権限がありません,
No primary email found for customer: {0},顧客: {0}の主要メールアドレスが見つかりません,
No products found.,製品が見つかりません。,
No recent transactions found,最近の取引は見つかりません,
No recipients found for campaign {0},キャンペーン{0}の受信者が見つかりません,
No reconciliation actions found,消込アクションが見つかりません,
No record found,recordが見つかりません,
No records found in Allocation table,配分テーブルにレコードが見つかりません,
No records found in the Invoices table,請求書テーブルにレコードが見つかりません,
No records found in the Payments table,支払いテーブルにレコードが見つかりません,
No repayments available for Journal Entry,仕訳に利用できる返済がありません,
No repayments selected for Journal Entry,仕訳に返済が選択されていません,
No reserved stock to unreserve.,予約解除する予約在庫はありません。,
No results found.,結果が見つかりません。,
No rows to display.,表示する行がありません。,
No rows with zero document count found,ドキュメント数がゼロの行は見つかりません,
No rules setup yet,まだルールが設定されていません,
No stock available for this batch.,このバッチの在庫はありません。,
No stock ledger entries were created. Please set the quantity or valuation rate for the items properly and try again.,在庫元帳入力は作成されませんでした。品目の数量または評価単価を適切に設定し、再度お試しください。,
No stock transactions can be created or modified before this date.,この日付より前に在庫取引を作成または変更することはできません。,
No tables were extracted from this PDF.,このPDFからテーブルは抽出されませんでした。,
No transaction selected,取引が選択されていません,
No transactions found for the given filters.,指定されたフィルターの取引は見つかりません。,
No unreconciled transactions found,未消込の取引は見つかりません,
No values,値なし,
No vouchers found for this transaction,この取引の伝票は見つかりませんでした,
No {0} found for Inter Company Transactions.,会社間取引の{0}は見つかりません。,
No.,番号,
No. of Employees,従業員数,
No. of parallel job cards which can be allowed on this workstation. Example: 2 would mean this workstation can process production for two Work Orders at a time.,このワークステーションで許可される並行ジョブカードの数。例: 2は、このワークステーションが一度に2つの製造指示の生産を処理できることを意味します。,
No. of print,印刷部数,
Non Completed Tasks,未完了タスク,
Non Conformance,不適合,
Non Depreciable Category,減価償却対象外カテゴリ,
Non Profit,非営利,
Non stock items,非在庫品目,
Non-Current Liabilities,非流動負債,
Non-Zeros,非ゼロ,
Non-phantom BOM cannot be created for non-stock item {0}.,非在庫品目 {0} に対して、非ファントム部品表を作成することはできません。,
None of the items have any change in quantity or value.,いずれの品目も数量または金額に変更はありません。,
Normal Balances,通常残高,
Normal Test Items,通常検査項目,
Nos,番号,
Not Applicable,該当なし,
Not Available,利用不可,
Not Billed,未請求,
Not Cleared,未決済,
Not Delivered,未納品,
Not Initiated,未開始,
Not Reconciled,未照合,
Not Requested,依頼済,
Not Specified,未指定,
Not Started,未開始,
Not able to find the earliest Fiscal Year for the given company.,指定された会社について、最も早い会計年度を見つけることができません。,
Not allow to set alternative item for the item {0},品目 {0} の代替品目を設定することはできません,
Not allowed to create accounting dimension for {0},{0} の会計ディメンションを作成することは許可されていません。,
Not allowed to update stock transactions older than {0},{0} より古い在庫取引を更新することは許可されていません。,
Not authorized since {0} exceeds limits,{0} が制限を超過しているため、承認されていません。,
Not authorized to edit frozen Account {0},凍結された勘定科目 {0} を編集する権限がありません。,
Not configured,未設定,
Not in Stock,在庫,
Not in stock,在庫なし,
Not items found,品目が見つかりません,
Not permitted to make Purchase Orders,発注書を作成することは許可されていません。,
Not permitted to read Job Card,ジョブカードの読み取りは許可されていません,
Note: Automatic log deletion only applies to logs of type <i>Update Cost</i>,注: 自動ログ削除は、<i>原価更新</i>タイプのログにのみ適用されます,
Note: Due Date exceeds allowed {0} credit days by {1} day(s),注: 支払期日が許容される {0} 日の信用期間を {1} 日超過しています,
Note: Email will not be sent to disabled users,注: 無効なユーザーにはメールは送信されません,
"Note: If you want to use the finished good {0} as a raw material, then enable the 'Do Not Explode' checkbox in the Items table against the same raw material.",注: 完成品 {0} を原材料として使用したい場合は、品目テーブルの同じ原材料に対して「展開しない」チェックボックスを有効にしてください。,
Note: Item {0} added multiple times,注: 品目 {0} が複数回追加されました,
Note: On checking Is Mandatory the accounting dimension will become mandatory against that specific account for all accounting transactions,注: 「必須」をチェックすると、その勘定に対するすべての会計取引でこの会計ディメンションが必須になります,
Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,注: 「現金または銀行勘定科目」が指定されていないため、入出金伝票は作成されません,
Note: Please create Sales Orders from individual Quotations to select from among Alternative Items.,注: 代替品目から選択するには、個々の見積から受注を作成してください。,
Note: This Cost Center is a Group. Cannot make accounting entries against groups.,注: このコストセンターはグループです。グループに対して会計入力を行うことはできません。,
"Note: To merge the items, create a separate Stock Reconciliation for the old item {0}",注: 品目を統合するには、古い品目 {0} 用に別途在庫照合を作成してください。,
Notes,備考,
Notes HTML,メモHTML,
Notes: ,備考: ,
Nothing is included in gross,総額には何も含まれていません。,
Nothing more to show.,これ以上表示するものはありません。,
Notice (days),通知 (日数),
Notification Email Address,通知先メールアドレス,
Notify Customers via Email,顧客にメールで通知,
Notify Employee,従業員に通知,
Notify Other,その他に通知,
Notify Reposting Error to Role,再転記エラーをロールに通知,
Notify Supplier,仕入先に通知,
Notify Via Email,メールで通知,
Notify by Email on creation of automatic Material Request,自動作成された資材要求をメールで通知する,
Notify by email on creation of automatic Material Request,自動資材要求作成時にメールで通知する,
Notify customer and agent via email on the day of the appointment.,予約当日に顧客と担当者にメールで通知します。,
Notify users by email,ユーザーにメールで通知する,
Number of Concurrent Appointments,同時予約数,
Number of Days,番号日,
Number of Interaction,インタラクション数,
Number of Order,番号注文,
Number of Transactions,取引数,
Number of Weeks / Months,週数 / 月数,
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,請求書発行日から経過後、サブスクリプションをキャンセルするか、未払いとしてマークするまでの日数,
Number of days appointments can be booked in advance,予約を事前に予約できる日数,
Number of days that the subscriber has to pay invoices generated by this subscription,このサブスクリプションによって生成された請求書を購読者が支払う必要がある日数,
Number of days to consider for matching transfers across bank accounts,銀行口座間の振替を照合するために考慮する日数,
Number of days to match transfers,振替を照合する日数,
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days",間隔フィールドの間隔数 (例: 間隔が「日」で請求間隔数が3の場合、請求書は3日ごとに生成されます),
"Number of new Account, it will be included in the account name as a prefix",新規勘定科目の番号。勘定科目名のプレフィックスとして含まれます。,
"Number of new Cost Center, it will be included in the cost center name as a prefix",新規コストセンターの番号。コストセンター名のプレフィックスとして含まれます。,
Numbers this customer uses to identify your company in their own system.,この顧客が自社システムで貴社を識別するために使用する番号。,
Numeric,数値,
Numeric Inspection,数値検査,
Numeric Values,数値,
Numero has not set in the XML file,XMLファイルにNumeroが設定されていません,
O+,O+,
O-,O-,
Objective,目標,
Objectives,目標,
Odometer Value (Last),オドメーター値 (最終),
Offer Date,提案日,
Office Equipment,事務機器,
Office Maintenance Expenses,オフィス維持経費,
Office Rent,オフィス賃料,
Offsetting Account,相殺勘定科目,
Offsetting for Accounting Dimension,会計ディメンションの相殺,
Old Parent,古い親,
Oldest Items,滞留期間の長い品目,
Oldest Of Invoice Or Advance,請求書または前払いの最も古いもの,
On Customer Creation,顧客の作成時,
On Hand,手持ち,
On Hold Since,保留開始日,
On Item Creation,品目の作成時,
On Item Quantity,品目数量に対して,
On Lead Creation,リードの作成時,
On Net Total,純合計に対して,
On Paid Amount,支払済,
On Previous Row Amount,前行金額に対して,
On Previous Row Total,前行合計に対して,
On Supplier Creation,仕入先の作成時,
On This Date,この日付に,
On Track,順調,
On enabling this cancellation entries will be posted on the actual cancellation date and reports will consider cancelled entries as well,これを有効にすると、キャンセル入力は実際のキャンセル日に転記され、レポートではキャンセルされた入力も考慮されます,
"On expanding a row in the Items to Manufacture table, you'll see an option to 'Include Exploded Items'. Ticking this includes raw materials of the sub-assembly items in the production process.",製造品目テーブルの行を展開すると、「展開された品目を含める」オプションが表示されます。これをチェックすると、サブアセンブリ品目の原材料が生産プロセスに含まれます。,
"On save, the Excluded Fee will be converted to an Included Fee.",保存すると、除外された手数料は含まれる手数料に変換されます。,
"On submission of the stock transaction, system will auto create the Serial and Batch Bundle based on the Serial No / Batch fields.",在庫取引の提出時に、システムはシリアル番号/バッチフィールドに基づいてシリアルおよびバッチバンドルを自動作成します。,
On-machine press checks,機械上でのプレスチェック,
Onboarding for Stock!,在庫のオンボーディング！,
"Once set, this invoice will be on hold till the set date",一度設定されると、この請求書は設定された日付まで保留されます,
Once the Work Order is Closed. It can't be resumed.,製造指示がクローズされると、再開することはできません。,
One customer can be part of only single Loyalty Program.,1人の顧客は1つのロイヤルティプログラムのみに参加できます。,
Ongoing,進行中,
Ongoing Job Card,進行中のジョブカード,
Ongoing Job Cards,進行中のジョブカード,
Online Auctions,オンラインオークション,
Only 'Payment Entries' made against this advance account are supported.,この前払い勘定科目に対して作成された「入出金伝票」のみがサポートされています。,
Only CSV and Excel files can be used to for importing data. Please check the file format you are trying to upload,データのインポートにはCSVおよびExcelファイルのみを使用できます。アップロードしようとしているファイル形式を確認してください,
Only CSV files are allowed,CSVファイルのみ許可されています。,
Only Deduct Tax On Excess Amount ,超過分のみ税額控除 ,
Only Include Allocated Payments,含む配分済支払い,
Only Parent can be of type {0},親のみが {0} タイプであることができます。,
Only Value available for Payment Entry,入出金伝票で利用可能な値のみ,
Only applies for Normal Payments,通常の支払いにのみ適用されます。,
Only existing assets,既存の資産のみ,
Only if the PDF is password protected,PDFがパスワードで保護されている場合のみ,
Only leaf nodes are allowed in transaction,トランザクションではリーフノードのみが許可されます。,
Only one of Deposit or Withdrawal should be non-zero when applying an Excluded Fee.,除外手数料を適用する場合、預金または引き出しのいずれか一方のみがゼロ以外である必要があります。,
Only one operation can have 'Is Final Finished Good' checked when 'Track Semi Finished Goods' is enabled.,「半製品を追跡」が有効な場合、「最終完成品である」がチェックされている操作は1つのみにすることができます。,
Only one {0} entry can be created against the Work Order {1},製造指示 {1} に対して作成できる {0} エントリは1つのみです。,
