In Filter,フィルター内,
In Global Search,グローバル検索内,
In Grid View,グリッド表示で,
In List Filter,リストフィルター内,
In List View,リスト表示で,
In Minutes,分単位,
In Preview,プレビューで,
In Progress,進行中,
In Read Only Mode,読み取り専用モード,
In Reply To,返信元,
In Report Filter,レポートフィルタに表示,
In Standard Filter,標準フィルター内,
"In each module, you will find a host of single-click reports, ranging from financial statements to sales and purchase analytics and stock tracking reports. If a required new report is not available out-of-the-box, you can create custom reports in ERPNext by pulling values from the same multiple ERPNext tables.
","各モジュールには、財務諸表から販売・購買の分析、在庫の追跡まで、ワンクリックで実行できるレポートが多数用意されています。必要なレポートが標準で用意されていない場合は、複数の ERPNext のテーブルから値を取得してカスタムレポートを作成できます。
",
In points. Default is 9.,ポイント単位。デフォルトは9です。,
In seconds,秒単位,
"In {0}, {1} is required in every row.",{0} では、すべての行で {1} が必須です。,
"In {0}, {1} is required in row {2}.",{0} では、{2} 行目で {1} が必須です。,
"In {0}, {1} is required in rows {2}.",{0} では、行 {2} で {1} が必須です。,
"In {0}, {1} is required in {2} rows.",{0} では、{2} 行で {1} が必須です。,
Inactive,非アクティブ,
Inbox,受信トレイ,
Inbox User,受信トレイユーザー,
Inbox View,受信トレイ表示,
Include Disabled,無効なものを含める,
Include Name Field,名前フィールドを含める,
Include Search in Top Bar,トップバーに検索を含める,
Include Theme from Apps,アプリからテーマを含める,
Include Web View Link in Email,メールにウェブ表示リンクを含める,
Include filters,フィルターを含める,
Include hidden columns,非表示の列を含める,
Include indentation,インデントを含める,
"Include symbols, numbers and capital letters in the password",パスワードには記号、数字、大文字を含めてください,
Incoming,受信,
Incoming (POP/IMAP) Settings,Incoming (POP/IMAP)設定,
Incoming Emails (Last 7 days),受信メール (過去7日間),
Incoming Server,受信サーバー,
Incoming Settings,受信設定,
Incoming email account not correct,受信メールアカウントが正しくありません,
Incompatible Values,互換性のない値,
Incomplete Virtual Doctype Implementation,仮想DocTypeの実装が不完全です,
Incomplete login details,ログイン情報が不完全です,
Incorrect Configuration,設定が正しくありません,
Incorrect URL,URLが正しくありません,
Incorrect User or Password,ユーザー名またはパスワードが正しくありません,
Incorrect UserId or Password,ユーザー ID またはパスワードが正しくありません,
Incorrect Verification code,認証コードが正しくありません,
Incorrect value in row {0}:,行{0}の値が正しくありません:,
Incorrect value:,値が正しくありません:,
Indent,インデント,
Index,インデックス,
Index Web Pages for Search,検索用にウェブページをインデックス化,
Index created successfully on column {0} of doctype {1},DocType {1}の列{0}にインデックスが正常に作成されました,
Indexing authorization code,認証コードをインデックス化中,
Indexing refresh token,リフレッシュトークンをインデックス化中,
Indicator,インジケーター,
Indicator Color,インジケーターの色,
Indicator color,インジケーターの色,
Info,情報,
Info:,情報:,
Initial Sync Count,初期同期数,
InnoDB,InnoDB,
Input existing role name if you would like to extend it with access of another role.,別のロールのアクセス権で既存のロールを拡張したい場合は、ロール名を入力してください。,
Insert,挿入,
Insert Above,上に挿入,
Insert After,後に挿入,
Insert After cannot be set as {0},{0}として「後に挿入」を設定できません,
"Insert After field '{0}' mentioned in Custom Field '{1}', with label '{2}', does not exist",カスタムフィールド「{1}」で指定されたラベル「{2}」の「後に挿入」フィールド「{0}」が存在しません,
Insert Below,下に挿入,
Insert Column Before {0},{0}の前に列を挿入,
Insert Image in Markdown,Markdownに画像を挿入,
Insert New Records,新規レコードを挿入,
Insert Style,スタイルを挿入,
Install {0} from Marketplace,マーケットプレイスから{0}をインストール,
Installed Application,インストール済みアプリケーション,
Installed Applications,インストール済みアプリケーション,
Installed Apps,インストール済みアプリ,
Instructions,手順,
Instructions Emailed,手順をメールで送信しました,
Insufficient Permission Level for {0},{0}に対する権限レベルが不足しています,
Insufficient Permission for {0},{0}に対する権限が不足しています,
Insufficient Permissions for deleting Report,レポートを削除する権限がありません,
Insufficient Permissions for editing Report,レポートを編集する権限がありません,
Insufficient attachment limit,添付ファイルの制限が不足しています,
Int,整数,
Integration Request,連携リクエスト,
Integrations,連携,
Integrations can use this field to set email delivery status,連携機能はこのフィールドを使用してメール配信ステータスを設定できます,
Inter,インター,
Interests,関心事,
Intermediate,中級,
Internal Server Error,内部サーバーエラー,
Internal record of document shares,ドキュメント共有の内部記録,
Interval,間隔,
Intro,紹介,
Intro Video URL,紹介ビデオURL,
Introduce your company to the website visitor.,ウェブサイト訪問者に貴社を紹介します。,
Introduction,はじめに,
Introduction to Website,ウェブサイトの概要,
Introductory information for the Contact Us Page,お問い合わせページ用のはじめに情報,
Introspection URI,イントロスペクションURI,
Invalid,無効,
"Invalid ""depends_on"" expression","無効な""depends_on"" expression",
"Invalid ""depends_on"" expression set in filter {0}","無効な""depends_on"" expression set in filter {0}",
"Invalid ""mandatory_depends_on"" expression","無効な""mandatory_depends_on"" expression",
Invalid Action,無効なアクション,
Invalid CSV Format,無効なCSV Format,
Invalid Code. Please try again.,コードが無効です。もう一度お試しください。,
Invalid Condition: {},無効なCondition: {},
Invalid Credentials,無効なCredentials,
Invalid Credentials for Email Account: {0},無効なCredentials for Email Account: {0},
Invalid Date,無効なDate,
Invalid DocType,無効なDocType,
Invalid DocType: {0},無効なDocType: {0},
Invalid Doctype,無効なDoctype,
Invalid Email Account,メールアカウントが不正です,
Invalid Email.,無効なメールアドレスです。,
Invalid Fieldname,フィールド名が不正です,
Invalid File URL,ファイル URL が不正です,
Invalid Filter,無効なフィルター,
Invalid Filter Format for field {0} of type {1}. Try using filter icon on the field to set it correctly,無効なFilter Format for field {0} of type {1}. Try using filter icon on the field to set it correctly,
Invalid Filter Value,無効なFilter Value,
Invalid Home Page,無効なHome Page,
Invalid JSON,無効なJSON,
Invalid Link,無効なリンク,
"Invalid Link Filters for field {0}. Link Filters must be a list of filters, where each filter is a list with four values: doctype, fieldname, operator, and value.",フィールド{0}のリンクフィルターが無効です。リンクフィルターはフィルターのリストである必要があり、各フィルターはdoctype、fieldname、operator、valueの4つの値を持つリストである必要があります。,
Invalid Link Filters for field {0}. Link Filters must be valid JSON.,フィールド{0}のリンクフィルターが無効です。リンクフィルターは有効なJSONである必要があります。,
Invalid Login Token,無効なLogin Token,
Invalid Login. Try again.,無効なLogin. Try again,
Invalid Mail Server. Please rectify and try again.,無効なMail Server. Please rectify and try again,
Invalid Naming Series: {},無効なNaming Series: {},
Invalid Operation,操作が不正です,
Invalid Option,無効なOption,
Invalid Outgoing Mail Server or Port: {0},無効なOutgoing Mail Server or Port: {0},
Invalid Output Format,無効なOutput Format,
Invalid Override,無効な上書き,
Invalid Package Name,無効なパッケージ名,
Invalid Parameters.,パラメータが不正です。,
Invalid Password,無効なパスワード,
Invalid Phone Number,電話番号が不正です,
Invalid Request,無効なリクエスト,
Invalid Search Field {0},無効なSearch Field {0},
Invalid Table Fieldname,テーブルのフィールド名が不正です,
Invalid Transition,遷移が不正です,
Invalid URL,無効なURL,
Invalid User Name or Support Password. Please rectify and try again.,無効なUser Name or Support Password. Please rectify and try again,
Invalid Values,無効な値,
Invalid Web Form Request,無効なウェブフォームリクエスト,
Invalid Webhook Secret,Webhook シークレットが不正です,
Invalid action,無効なアクション,
Invalid aggregate function,集計関数が不正です,
Invalid alias format: {0}. Alias must be a simple identifier.,無効なalias format: {0}. Alias must be a simple identifier,
Invalid app,アプリが不正です,
Invalid argument format: {0}. Only quoted string literals or simple field names are allowed.,無効なargument format: {0}. Only quoted string literals or simple field names are allowed,
"Invalid argument type: {0}. Only strings, numbers, dicts, and None are allowed.","無効なargument type: {0}. Only strings, numbers, dicts, and None are allowed",
Invalid backup path,無効なバックアップパス,
"Invalid characters in fieldname: {0}. Only letters, numbers, and underscores are allowed.","無効なcharacters in fieldname: {0}. Only letters, numbers, and underscores are allowed",
Invalid column,無効なcolumn,
Invalid condition type in nested filters: {0},無効なcondition type in nested filters: {0},
"Invalid credentials, try again.",認証情報が無効です。もう一度お試しください。,
Invalid direction in Order By: {0}. Must be 'ASC' or 'DESC'.,無効なdirection in Order By: {0}. Must be 'ASC' or 'DESC',
Invalid docstatus,docstatus の値が不正です,
Invalid expression in Workflow Update Value: {0},無効なexpression in Workflow Update Value: {0},
Invalid expression set in filter {0},フィルター {0} に無効な式が設定されています,
Invalid expression set in filter {0} ({1}),無効なexpression set in filter {0} ({1}),
"Invalid field format for SELECT: {0}. Field names must be simple, backticked, table-qualified, aliased, or '*'.","無効なfield format for SELECT: {0}. Field names must be simple, backticked, table-qualified, aliased, or '*'",
"Invalid field format in {0}: {1}. Use 'field', 'link_field.field', or 'child_table.field'.","無効なfield format in {0}: {1}. Use 'field', 'link_field.field', or 'child_table.field'",
Invalid field name {0},無効なfield name {0},
Invalid field type: {0},無効なfield type: {0},
Invalid fieldname '{0}' in autoname,無効なfieldname '{0}' in autoname,
Invalid file path: {0},無効なfile path: {0},
Invalid filter condition: {0}. Expected a list or tuple.,無効なfilter condition: {0}. Expected a list or tuple,
Invalid filter field format: {0}. Use 'fieldname' or 'link_fieldname.target_fieldname'.,無効なfilter field format: {0}. Use 'fieldname' or 'link_fieldname.target_fieldname',
Invalid filter: {0},無効なfilter: {0},
Invalid format. Supported formats are {0},無効な形式です。サポートされている形式は{0}です,
"Invalid function argument type: {0}. Only strings, numbers, lists, and None are allowed.","無効なfunction argument type: {0}. Only strings, numbers, lists, and None are allowed",
Invalid input,入力が不正です,
Invalid json added in the custom options: {0},無効なjson added in the custom options: {0},
Invalid name type (integer) for varchar name column,varchar の name 列に対して、name の型（integer）が不正です,
Invalid naming series {}: dot (.) missing,無効なnaming series {}: dot (.) missing,
Invalid naming series {}: dot (.) missing before the numeric placeholders. Kindly use a format like <b>ABCD.#####</b>.,無効なnaming series {}: dot (.) missing before the numeric placeholders. Kindly use a format like <b>ABCD.#####</b>,
Invalid nested expression: dictionary must represent a function or operator,無効なnested expression: dictionary must represent a function or operator,
Invalid or corrupted content for import,無効なor corrupted content for import,
Invalid or expired key,無効または期限切れのキー,
Invalid redirect regex in row #{}: {},無効なredirect regex in row #{}: {},
Invalid request arguments,リクエストの引数が不正です,
Invalid request body,無効なrequest body,
Invalid role,ロールが不正です,
Invalid simple filter format: {0},無効なsimple filter format: {0},
Invalid start for filter condition: {0}. Expected a list or tuple.,無効なstart for filter condition: {0}. Expected a list or tuple,
Invalid template file for import,無効なtemplate file for import,
Invalid token state! Check if the token has been created by the OAuth user.,トークンの状態が不正です。トークンが OAuth ユーザーによって作成されたかを確認してください。,
Invalid username or password,無効なusername or password,
Invalid value specified for UUID: {},無効なvalue specified for UUID: {},
Invalid values for fields:,フィールドの値が無効です:,Error message in web form
Invalid wkhtmltopdf version,wkhtmltopdf のバージョンが不正です,
Invalid {0} condition,無効な{0} condition,
Invalid {0} dictionary format,無効な{0} dictionary format,
Inverse,逆,
Invitation already accepted,招待はすでに承認されています,
Invitation already exists,招待は既に存在します,
Invitation cancelled,招待がキャンセルされました,
Invitation cannot be cancelled,招待はキャンセルできません,
Invitation expired,招待の有効期限が切れました,
Invitation is cancelled,招待はキャンセルされました,
Invitation is expired,招待は期限切れです,
Invitation not found,招待が見つかりません,
Invitation resent,招待を再送しました,
Invitation to join {0} cancelled,{0}への招待はキャンセルされました,
Invitation to join {0} expired,{0}への招待は期限切れです,
Invite as User,ユーザーとして招待,
Invited By,招待者,
Is,である,
Is Active,有効,
Is Attachments Folder,添付ファイルフォルダである,
Is Calendar and Gantt,カレンダーとガントである,
Is Child Table,子テーブルである,
Is Complete,完了している,
Is Completed,完了済,
Is Current,現在の,
Is Custom,カスタムである,
Is Custom Field,カスタムフィールドである,
Is Default,デフォルトである,
Is Dynamic URL?,動的URLですか？,
Is Folder,フォルダである,
Is Global,グローバルである,
Is Group,グループである,
Is Hidden,非表示である,
Is Home Folder,ホームフォルダである,
Is Mandatory Field,必須フィールドである,
Is Optional State,オプションの状態である,
Is Primary,プライマリである,
Is Primary Address,主な住所である,
Is Primary Contact,主な連絡先である,
Is Primary Mobile,主な携帯電話である,
Is Primary Phone,主な電話である,
Is Private,プライベートである,
Is Public,公開である,
Is Published Field,公開フィールドである,
Is Published Field must be a valid fieldname,公開フィールドは有効なフィールド名である必要があります,
Is Query Report,クエリレポートかどうか,
Is Remote Request?,リモートリクエストですか？,
Is Scrap Item,スクラップ品目,
Is Setup Complete?,セットアップは完了していますか？,
Is Single,シングルである,
Is Skipped,スキップされた,
Is Spam,スパムである,
Is Standard,標準である,
Is Submittable,提出可能である,
Is System Generated,システム生成である,
Is Table,テーブルである,
Is Table Field,テーブルフィールドである,
Is Tree,ツリーである,
Is Unique,ユニークである,
Is Virtual,仮想である,
Is standard,標準である,
It is risky to delete this file: {0}. Please contact your System Manager.,このファイル {0} を削除するのは危険です。システムマネージャーに連絡してください。,
It is too late to undo this email. It is already being sent.,このメールを元に戻すには遅すぎます。すでに送信中です。,
Item Label,品目ラベル,
Item Type,品目種類,
Item cannot be added to its own descendants,品目を自身の後続に追加することはできません,
Items,品目,
JS,JS,
JS Message,JSメッセージ,
JSON,JSON,
JSON Request Body,JSONリクエストボディ,
JSON value must be an object,JSON値はオブジェクトである必要があります,
Jane Doe,ジェーン・ドウ,
JavaScript,JavaScript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript形式: frappe.query_reports['REPORTNAME'] = {},
Javascript,Javascript,
Javascript is disabled on your browser,お使いのブラウザでJavascriptが無効になっています,
Jinja,Jinja,
Job Card Scrap Item,ジョブカード スクラップ品目,
Job ID,ジョブID,
Job Id,ジョブID,
Job Info,ジョブ情報,
Job Name,ジョブ名,
Job Status,ジョブステータス,
Job Stopped Successfully,ジョブが正常に停止しました,
Job is in {0} state and can't be cancelled,ジョブは{0}状態であり、キャンセルできません,
Job is not running.,ジョブは実行されていません。,
Job stopped successfully,ジョブが正常に停止しました,
Join video conference with {0},{0}とビデオ会議に参加,
Jump to field,フィールドへジャンプ,
K,K,Number system
Kanban,カンバン,
Kanban Board,カンバンボード,
Kanban Board Column,カンバンボード列,
Kanban Board Name,Kanban Board名,
Kanban Settings,カンバン設定,Button in kanban view menu
Kanban View,カンバンビュー,
Keep Closed,閉じたままにする,
Keep Gravatar URLs,Gravatar の URL を残す,
Keep track of all update feeds,すべての更新フィードを追跡する,
Keeps track of all communications,すべてのコミュニケーションを追跡する,
Key,キー,
Key Required,キーは必須,
Key required,キーは必須,
Keyboard Shortcuts,キーボードショートカット,
Keycloak,Keycloak,
Kh,Kh,Number system
Knowledge Base,知識ベース,
Knowledge Base Contributor,知識ベース貢献者,
Knowledge Base Editor,知識ベース編集者,
L,L,Number system
LDAP Auth,LDAP認証,
LDAP Custom Settings,LDAP カスタム設定,
LDAP Email Field,LDAPメールフィールド,
LDAP First Name Field,LDAP名フィールド,
LDAP Group,LDAPグループ,
LDAP Group Field,LDAPグループフィールド,
LDAP Group Mapping,LDAPグループマッピング,
LDAP Group Mappings,LDAPグループマッピング,
LDAP Group Member attribute,LDAPグループメンバー属性,
LDAP Last Name Field,LDAP姓フィールド,
LDAP Middle Name Field,LDAPミドルネームフィールド,
LDAP Mobile Field,LDAP携帯電話フィールド,
LDAP Not Installed,LDAPがインストールされていません,
LDAP Phone Field,LDAP電話フィールド,
LDAP Search String,LDAP検索文字列,
"LDAP Search String must be enclosed in '()' and needs to contian the user placeholder {0}, eg sAMAccountName={0}",LDAP検索文字列は'()'で囲み、ユーザープレースホルダー{0}を含める必要があります。例: sAMAccountName={0},
LDAP Search and Paths,LDAP検索とパス,
LDAP Security,LDAPセキュリティ,
LDAP Server Settings,LDAP サーバー設定,
LDAP Server Url,LDAPサーバーURL,
LDAP Settings,LDAP設定,
LDAP User Creation and Mapping,LDAPユーザー作成とマッピング,
LDAP Username Field,LDAPユーザー名フィールド,
LDAP is not enabled.,LDAPは有効になっていません。,
LDAP search path for Groups,グループのLDAP検索パス,
LDAP search path for Users,ユーザーのLDAP検索パス,
LDAP settings incorrect. validation response was: {0},LDAP設定が正しくありません。検証応答: {0},
Label,ラベル,
Label Help,ラベルヘルプ,
Label and Type,Label and種類,
Label is mandatory,ラベルは必須です,
Landing Page,ランディングページ,
Landscape,横向き,
Language,言語,
Language Code,言語コード,
Language Name,言語名,
Last,最終,
Last 10 active users,過去10人のアクティブユーザー,
Last 14 Days,過去14日間,
Last 30 Days,過去30日間,
Last 6 Months,過去6ヶ月,
Last 7 Days,過去7日間,
Last 90 Days,過去90日間,
Last Active,最終アクティブ,
Last Edited By You,最終編集者: あなた,
Last Edited By {0},最終編集者: {0},
Last Execution,最終実行,
Last Heartbeat,最終ハートビート,
Last IP,最終IP,
Last Known Versions,最終既知バージョン,
Last Login,最終ログイン,
Last Modified Date,最終更新日,
Last Modified On,最終更新日時,
Last Month,先月,
Last Name,最終名,
Last Password Reset Date,最終パスワードリセット日,
Last Quarter,前四半期,
Last Received At,最終受信日時,
Last Reset Password Key Generated On,最終パスワードリセットキー生成日時,
Last Run,最終実行,
Last Seen,最終検出,
Last Sync On,最終同期日時,
Last Synced On,最終同期日時,
Last Updated,最終更新,
Last Updated By,最終更新者,
Last Updated On,最終更新日時,
Last User,最終ユーザー,
Last Week,先週,
Last Year,昨年,
Last synced {0},最終同期: {0},
Layout,レイアウト,
Layout Reset,レイアウトリセット,
"Layout will be reset to standard layout, are you sure you want to do this?",レイアウトが標準レイアウトにリセットされます。よろしいですか？,
Learn about Standard and Custom Print Formats,標準の印刷書式とカスタム印刷書式について学ぶ,
Learn about Web Pages,ウェブページについて学ぶ,
Learn how to add Custom Fields,カスタムフィールドの追加方法を見る,
Learn more,詳細を見る,
Learn more about Report Builders,レポートビルダーについて詳しく見る,
Learn more about creating new DocTypes,新しい DocType の作成について詳しく見る,
Leave blank to repeat always,常に繰り返す場合は空白のままにしてください,
Leave this conversation,この会話から退出する,
Ledger,元帳,
Left,左,
Left,左,alignment
Left Bottom,左下,
Left Center,左中央,
Left this conversation,この会話から退出しました,
Legal,法務,
Length,長さ,
Length of passed data array is greater than value of maximum allowed label points!,渡されたデータ配列の長さが、許可されている最大ラベルポイントの値を超えています！,
Length of {0} should be between 1 and 1000,{0}の長さは1から1000の間である必要があります,
Less,未満,
Less Than,より小さい,
Less Than Or Equal To,以下,
Let us continue with the onboarding,オンボーディングを続けましょう,
Let's Get Started,始めましょう,
Let's Set Up Your Website.,ウェブサイトを設定しましょう。,
Let's avoid repeated words and characters,繰り返し語句や文字を避けましょう,
Let's set up your account,アカウントを設定しましょう,
Let's setup your account.,アカウントを設定しましょう。,
Let's take you back to onboarding,オンボーディングに戻りましょう,
Letter,レター,
Letter Head,レターヘッド,
Letter Head Based On,レターヘッドの基準,
Letter Head Image,レターヘッド画像,
Letter Head Name,Letter Head名,
Letter Head Scripts,レターヘッドスクリプト,
Letter Head cannot be both disabled and default,レターヘッドは無効とデフォルトの両方に設定できません,
Letter Head in HTML,HTML形式のレターヘッド,
Level,レベル,
"Level 0 is for document level permissions, higher levels for field level permissions.",レベル0はドキュメントレベルの権限用、それより高いレベルはフィールドレベルの権限用です。,
Library,ライブラリ,
License,ライセンス,
License Type,ライセンス種類,
Light,ライト,
Light Blue,ライトブルー,
Light Color,明るい色,
Light Theme,ライトテーマ,
Like,いいね,
Liked,いいね済み,
Liked By,「いいね」したユーザー,
Liked by me,私が「いいね」しました,
Liked by {0} people,{0}人が「いいね」しました,
Likes,「いいね」,
Limit,制限,
Limit icon choices for all users.,全ユーザーが選べるアイコンを制限します。,
Limit must be a non-negative integer,制限は非負の整数である必要があります,
Line,行,
Link,リンク,
Link Cards,リンクカード,
Link Count,リンク数,
Link Details,リンク詳細,
Link DocType,リンクDocType,
Link Document Type,Link Document種類,
Link Expired,リンクの有効期限切れ,
Link Field Results Limit,リンクフィールド結果制限,
Link Fieldname,リンクフィールド名,
Link Filters,リンクフィルター,
Link Name,リンク名,
Link Title,リンクタイトル,
Link To,リンク先,
Link To in Row,行内のリンク先,
Link Type,リンク種類,
Link Type in Row,行内のリンクタイプ,
"Link for About Us Page is ""/about"".",会社概要ページのリンクは「/about」です。,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",ウェブサイトのホームページへのリンク。標準リンク（home、login、products、blog、about、contact）,
Link to the page you want to open. Leave blank if you want to make it a group parent.,開きたいページへのリンク。グループの親にする場合は空白のままにしてください。,
Linked,リンク済,
Linked with {0},{0}とリンク済み,
Links,リンク,
List,リスト,
List / Search Settings,List / Search設定,
List Columns,リスト列,
List Filter,リストフィルター,
List Settings,リスト設定,
List Settings,リスト設定,Button in list view menu
List View,リストビュー,
List View Settings,List View設定,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","[{""label"": _(""Jobs""), ""route"":""jobs""}]としてリスト表示",
"List of email addresses, separated by comma or new line.",カンマまたは改行で区切られたメールアドレスのリスト。,
List of patches executed,実行されたパッチのリスト,
List setting message,リスト設定メッセージ,
Lists,一覧,
Load Balancing,ロードバランシング,
Load More,さらに読み込む,
Load More Communications,さらにコミュニケーションを読み込む,Form timeline
Load more,さらに読み込む,
Loading,読み込み中,
Loading Filters...,フィルターを読み込み中...,
Loading Report,レポートを読み込んでいます,
Loading error stats...,エラー統計を読み込み中...,
Loading import file...,インポートファイルを読み込み中...,
Loading user profile,ユーザープロフィールを読み込んでいます,
Loading...,読み込み中...,
Location,場所,
Log,ログ,
Log API Requests,APIリクエストをログに記録,
Log Data,ログデータ,
Log DocType,ログDocType,
Log In To {0},{0}にログイン,
Log In to {0},{0}にログイン,
Log Index,ログインデックス,
Log Setting User,ログ設定ユーザー,
Log Settings,ログ設定,
Log in to access this page.,このページにアクセスするにはログインしてください。,
Log in to {0},{0}にログイン,
Log out,ログアウト,
Logged Out,ログアウトしました,
Login,ログイン,
Login Activity,ログインアクティビティ,
Login After,ログイン後,
Login Before,ログイン前,
Login Failed please try again,ログインに失敗しました。もう一度お試しください,
Login Id is required,Login Idは必須です,
Login Methods,ログイン方法,
Login Page,ログインページ,
Login Required,ログインが必要です,
Login To {0},{0}にログイン,
Login Verification Code from {},{}からのログイン認証コード,
Login and view in Browser,ログインしてブラウザで表示,
Login is required to see web form list view. Enable {0} to see list settings,ウェブフォームリストビューを表示するにはログインが必要です。リスト設定を表示するには{0}を有効にしてください,
Login link sent to your email,ログインリンクがメールに送信されました,
Login not allowed at this time,現在、ログインは許可されていません,
Login or a request key is required to see web form list view. Enable {0} to see list settings,ウェブフォームリストビューを表示するには、ログインまたはリクエストキーが必要です。リスト設定を表示するには{0}を有効にしてください,
Login required,ログインが必要です,
"Login session expired, refresh page to retry",ログインセッションの有効期限が切れました。ページを更新して再試行してください,
Login to comment,コメントするにはログインしてください,
Login to start a new discussion,新しいディスカッションを開始するにはログインしてください,
Login to view,表示するにはログインしてください,
Login to {0},{0}にログイン,
Login token required,ログイントークンが必要です,
Login with Email Link,メールリンクでログイン,
Login with Frappe Cloud,Frappe Cloudでログイン,
Login with LDAP,LDAPでログイン,
Login with email link,メールリンクでログイン,
Login with email link expiry (in minutes),メールリンクによるログインの有効期限（分）,
Login with password,パスワードでログイン,
Login with username and password is not allowed.,ユーザー名とパスワードでのログインは許可されていません。,
Login with {0},{0}でログイン,
Logo URI,ロゴURI,
Logo URL,ロゴURL,
Logout,ログアウト,
Logout All Sessions,全てのセッションをログアウト,
Logout All Sessions on Password Reset,パスワードリセット時に全てのセッションをログアウト,
Logout From All Devices After Changing Password,パスワード変更後に全てのデバイスからログアウト,
Logs,ログ,
Logs To Clear,クリアするログ,
Logs to Clear,クリアするログ,
Long Text,長文テキスト,
Looks like you didn't change the value,値を変更していないようです,
Looks like you haven’t added any third party apps.,サードパーティアプリを追加していないようです。,
Looks like you haven’t received any notifications.,通知を受信していないようです。,
Loving Frappe Framework?,Frappe Framework は気に入りましたか？,
Low,低,
M,M,Number system
MIT License,MITライセンス,
Madam,マダム,
Main Section,メインセクション,
Main Section (HTML),メインセクション (HTML),
Main Section (Markdown),メインセクション (Markdown),
Maintenance Manager,メンテナンスマネージャー,
Maintenance User,メンテナンスユーザー,
Major,メジャー,
"Make ""name"" searchable in Global Search",グローバル検索で「名前」を検索可能にする,
Make Attachment Public (by default),添付ファイルを公開する（デフォルト）,
Make Attachments Public by Default,添付ファイルをデフォルトで公開する,
Make sure to configure a Social Login Key before disabling to prevent lockout,ロックアウトを防ぐため、無効にする前にソーシャルログインキーを設定してください,
Make use of longer keyboard patterns,より長いキーボードパターンを使用する,
Make {0},{0}を作成,
Makes the page public,ページを公開します,
Male,男性,
Malformed Address Header,不正なアドレスヘッダー,
Manage 3rd party apps,サードパーティアプリを管理,
Manage Billing,請求を管理,
Mandatory,必須,
Mandatory Depends On,必須依存,
Mandatory Depends On (JS),必須依存 (JS),
Mandatory Information missing:,必須情報が不足しています:,
Mandatory field: set role for,必須フィールド: ロールを設定,
Mandatory field: {0},必須フィールド: {0},
Mandatory fields required:,必須フィールドが必要です:,Error message in web form
Mandatory:,必須:,
Map,マップ,
Map Columns,列をマッピング,
Map View,マップビュー,
Map columns from {0} to fields in {1},{0} の列を {1} のフィールドにマッピング,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,ルートパラメータをフォーム変数にマッピングします。例 <code>/project/&lt;name&gt;</code>,
Mapping column {0} to field {1},列 {0} をフィールド {1} にマッピング中,
Margin Bottom,下マージン,
Margin Left,左マージン,
Margin Right,右マージン,
Margin Top,上マージン,
MariaDB Variables,MariaDB変数,
Mark all as read,すべて既読にする,
Mark as Read,既読にする,
Mark as Spam,スパムとしてマーク,
Mark as Unread,未読にする,
Markdown,マークダウン,
Markdown Editor,マークダウンエディタ,
Marked As Spam,スパムとしてマーク済,
Marketing Manager,マーケティングマネージャー,
Mask,マスク,
Master,マスタ,
Max 500 records at a time,一度に最大500レコード,
Max Attachments,最大添付ファイル数,
Max File Size (MB),最大ファイルサイズ (MB),
Max Height,最大高さ,
Max Length,最大長,
Max Report Rows,最大レポート行数,
Max Value,最大値,
Max Zip Extract Size (MB),Zip展開最大サイズ (MB),
Max attachment size,最大添付ファイルサイズ,
Max auto email report per user,ユーザーあたりの自動メールレポートの最大数,
Max signups allowed per hour,1時間あたりの最大サインアップ数,
Max width for type Currency is 100px in row {0},行 {0} の通貨タイプの最大幅は100pxです,
Maximum,最大,
Maximum Attachment Limit of {0} has been reached for {1} {2}.,{1} {2} の最大添付ファイル制限 {0} に達しました。,
Maximum attachment limit of {0} has been reached.,最大添付ファイル制限 {0} に達しました。,
Maximum total size a ZIP archive is allowed to expand to when extracted.,ZIPアーカイブが展開されたときに許容される最大合計サイズ。,
Maximum {0} rows allowed,最大 {0} 行まで許可,
Maybe,たぶん,
Me,自分,
Meaning of Different Permission Types,異なる権限タイプの意味,
Medium,中,
Meeting,会議,
Meets Condition?,条件を満たしますか？,
Members,メンバー,
Memory Usage,メモリ使用量,
Memory Usage in MB,メモリ使用量 (MB),
Mention,メンション,
Mentions,メンション,
Menu,メニュー,
Merge with existing,既存とマージ,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,マージはグループ間またはリーフノード間でのみ可能です,
Message,メッセージ,
Message,メッセージ,Default title of the message dialog
Message Examples,メッセージ例,
Message ID,メッセージID,
Message Parameter,メッセージパラメータ,
Message Sent,メッセージ送信済,
Message Type,メッセージ種類,
Message clipped,メッセージがクリップされました,
Message from server: {0},サーバーからのメッセージ: {0},
Message not setup,メッセージが設定されていません,
Message to be displayed on successful completion,正常完了時に表示されるメッセージ,
Message-id,メッセージID,
Messages,メッセージ,
Meta,メタ,
Meta Description,メタディスクリプション,
Meta Image,メタ画像,
Meta Tags,メタタグ,
Meta Title,メタタイトル,
Meta description,メタディスクリプション,
Meta image,メタ画像,
Meta title,メタタイトル,
Meta title for SEO,SEO用メタタイトル,
Metadata,メタデータ,
Method,メソッド,
Method Not Allowed,許可されていないメソッド,
Method is required to create a number card,数値カードを作成するにはメソッドが必要です,
